timestamp,open,high,low,close,volume,market_cap
2025-12-24,2965.03,2978.15,2888.7,2947.47,197035.5598,640993893.34
2025-12-25,2947.48,2971.46,2891.2,2903.95,188721.2981,345930434.75
2025-12-26,2903.9,2994.38,2894.26,2927.99,314830.9989,695001519.18
2025-12-27,2928.0,2960.89,2917.13,2949.05,95040.3956,163893204.98
2025-12-28,2949.05,2961.23,2924.54,2950.91,128834.139,222021556.39
2025-12-29,2950.91,3057.78,2910.25,2937.9,485959.1824,988056249.28
2025-12-30,2937.91,3009.8,2919.44,2973.69,286583.2879,880715321.7
2025-12-31,2973.69,3028.08,2958.91,2971.64,233729.5887,623843184.54
2026-01-01,2971.65,3010.0,2971.15,3004.19,136088.5207,251544281.09
2026-01-02,3004.19,3150.01,2992.49,3125.45,369891.2449,1235961816.34
2026-01-03,3125.46,3136.71,3076.0,3127.11,134405.2258,329868975.59
2026-01-04,3127.11,3167.22,3118.75,3144.7,181576.0686,412316070.0
2026-01-05,3144.71,3265.66,3135.02,3224.99,382446.6618,1130751776.3
2026-01-06,3224.99,3308.86,3183.27,3296.84,412503.5066,1115083614.33
2026-01-07,3296.83,3296.84,3125.42,3168.72,321350.1225,1086272311.53
2026-01-08,3168.72,3184.39,3054.65,3106.65,343616.1005,1117289918.04
2026-01-09,3106.66,3148.41,3058.69,3088.4,274587.4533,1098825086.81
2026-01-10,3088.4,3104.12,3077.99,3086.72,82341.0546,272115135.34
2026-01-11,3086.72,3147.27,3084.46,3123.45,149381.2965,464857229.92
2026-01-12,3123.46,3171.49,3065.55,3095.75,297373.4681,1049539858.3
2026-01-13,3095.75,3367.79,3091.96,3325.82,457782.2816,1390484214.22
2026-01-14,3325.83,3402.89,3280.48,3354.92,503440.0759,1656570560.85
2026-01-15,3354.92,3384.19,3273.72,3318.69,389993.836,1281000552.68
2026-01-16,3318.7,3326.79,3253.01,3296.28,223921.7876,860340524.61
2026-01-17,3296.28,3330.26,3283.96,3310.56,124325.0303,273648571.11
2026-01-18,3310.56,3368.82,3278.86,3284.03,173354.3026,402072050.35
2026-01-19,3284.04,3284.58,3165.38,3189.55,442540.5596,925929685.47
2026-01-20,3189.56,3200.5,2920.0,2939.88,518166.4787,1404951320.26
2026-01-21,2939.88,3069.07,2866.11,2982.27,577800.2481,1624770300.85
2026-01-22,2982.28,3038.33,2906.02,2952.69,291660.7349,1039050354.29
2026-01-23,2952.7,3019.26,2892.4,2956.41,318415.3317,1017062468.16
2026-01-24,2956.41,2970.41,2943.84,2953.22,92082.9039,229727614.09
2026-01-25,2953.23,2960.29,2787.0,2816.89,380186.5326,907378236.43
2026-01-26,2816.9,2951.21,2812.37,2930.35,485169.3372,1257220114.1
2026-01-27,2930.35,3035.08,2899.77,3026.77,478792.3988,1104515814.0
2026-01-28,3026.77,3045.78,2983.67,3010.78,296607.6549,1044241128.76
2026-01-29,3010.78,3013.5,2754.53,2822.59,561288.5979,1462285770.88
2026-01-30,2822.6,2828.65,2636.01,2707.38,793279.6252,1856565711.42
2026-01-31,2707.37,2714.64,2250.0,2451.95,1113097.7132,1992182792.45
2026-02-01,2451.96,2475.98,2222.0,2270.15,1026573.9466,1459547650.98
2026-02-02,2270.16,2324.17,2242.33,2291.55,105641.7053,220315961.69
