timestamp,open,high,low,close,volume,market_cap
2025-11-27,891.77,904.86,883.8,895.74,141249.084,10157114.27
2025-11-28,895.75,906.5,876.15,887.19,174843.677,9145636.98
2025-11-29,887.2,889.0,868.25,872.9,80059.932,4765405.29
2025-11-30,872.9,899.75,869.56,875.31,106230.587,6794759.16
2025-12-01,875.3,877.12,801.7,826.61,342746.385,24716969.36
2025-12-02,826.6,885.0,820.46,876.61,233149.68,12386200.82
2025-12-03,876.6,922.63,873.6,920.76,227309.929,13443268.43
2025-12-04,920.77,928.24,886.79,899.92,165779.563,10229286.99
2025-12-05,899.92,907.92,870.18,883.57,137493.999,10007603.58
2025-12-06,883.57,897.9,878.01,890.38,81289.981,7052771.41
2025-12-07,890.38,906.0,870.23,894.37,131888.814,12148801.77
2025-12-08,894.38,913.29,888.93,897.12,121354.06,12496302.34
2025-12-09,897.13,928.0,881.78,897.3,209645.573,14497944.89
2025-12-10,897.3,915.0,884.27,893.43,186333.021,10053455.85
2025-12-11,893.43,894.7,859.54,885.91,182476.864,11240642.36
2025-12-12,885.92,896.07,870.58,881.58,110640.466,7430388.13
2025-12-13,881.59,904.22,880.32,896.82,92401.054,9627236.25
2025-12-14,896.82,899.5,870.11,877.27,110914.028,5302342.22
2025-12-15,877.27,895.42,840.75,858.6,210867.871,13313245.69
2025-12-16,858.61,878.44,847.0,875.63,240835.336,15687346.04
2025-12-17,875.64,876.16,833.39,843.07,378073.209,18315042.51
2025-12-18,843.07,853.49,818.39,830.07,432024.878,17483156.69
2025-12-19,830.08,862.33,822.38,856.17,244520.005,12637372.02
2025-12-20,856.17,859.7,850.9,854.17,57015.132,3235566.2
2025-12-21,854.17,859.91,845.5,858.64,69986.817,4570932.7
2025-12-22,858.63,871.0,850.85,858.66,147275.988,12298661.17
2025-12-23,858.67,861.46,838.24,844.3,103894.874,8512221.41
2025-12-24,844.3,850.0,835.21,846.58,84917.781,4477066.13
2025-12-25,846.57,847.99,826.81,829.64,72777.087,3880024.95
2025-12-26,829.63,847.16,821.21,834.72,120232.786,6339646.05
2025-12-27,834.72,846.54,834.0,845.04,89882.366,1903195.32
2025-12-28,845.05,867.22,839.2,859.32,91601.986,8269939.75
2025-12-29,859.32,872.12,846.0,852.46,127151.447,13443854.67
2025-12-30,852.46,864.05,848.7,861.65,73233.047,8107700.64
2025-12-31,861.66,877.29,857.69,864.3,149994.618,13024989.01
2026-01-01,864.31,874.51,856.14,864.39,80713.662,9810513.87
2026-01-02,864.4,891.14,859.64,881.25,129071.742,12678193.14
2026-01-03,881.25,884.24,868.65,878.63,79965.205,3831986.5
2026-01-04,878.64,902.85,878.47,895.43,118687.107,10185325.22
2026-01-05,895.43,916.55,890.59,910.31,140352.785,17396642.75
2026-01-06,910.31,923.93,891.66,917.64,166897.189,12558301.75
2026-01-07,917.64,920.27,892.64,900.3,148651.79,14689294.39
2026-01-08,900.31,905.0,875.1,892.26,134522.755,11299914.36
2026-01-09,892.27,901.06,885.28,896.86,81581.367,7689176.92
2026-01-10,896.87,915.91,896.81,907.93,124912.493,16614282.08
2026-01-11,907.93,917.33,898.75,904.32,98621.081,18548728.77
2026-01-12,904.32,910.81,894.0,905.78,108522.173,14163985.35
2026-01-13,905.79,952.96,902.25,943.73,311914.997,25231485.78
2026-01-14,943.73,954.68,928.5,948.47,183208.698,24203319.81
2026-01-15,948.48,948.85,924.05,931.2,131201.468,12022191.56
2026-01-16,931.21,939.43,923.69,938.16,77470.383,5577912.18
2026-01-17,938.17,959.52,935.5,947.12,86187.331,21308724.45
2026-01-18,947.11,953.33,931.7,932.51,76848.25,7276006.19
2026-01-19,932.51,932.51,901.0,923.6,209440.56,17488078.74
2026-01-20,923.6,933.13,884.0,884.2,163760.229,16112657.78
2026-01-21,884.19,893.69,864.54,883.36,201618.221,23455877.87
2026-01-22,883.35,897.58,878.18,888.06,98786.472,12184757.54
2026-01-23,888.06,904.99,883.1,891.63,96135.61,18218768.34
2026-01-24,891.62,894.24,886.53,887.17,51272.563,4003755.7
2026-01-25,887.18,887.75,856.0,866.02,120780.226,9932596.5
2026-01-26,866.02,881.44,864.91,879.41,102700.704,11322467.22
2026-01-27,879.41,901.22,876.2,898.36,138529.639,29448087.12
2026-01-28,898.35,909.43,894.41,902.91,110273.24,13385472.92
2026-01-29,902.92,906.67,852.81,868.69,270228.686,29376807.42
2026-01-30,868.69,869.77,831.83,858.81,295951.354,42364482.06
2026-01-31,858.81,860.85,750.0,781.38,407306.151,42804307.43
2026-02-01,781.39,789.72,739.63,758.54,259125.52,38715193.43
2026-02-02,758.54,770.61,753.6,764.73,21248.554,22540118.03
