timestamp,open,high,low,close,volume,market_cap
2026-01-16,95604.81,95871.47,94293.46,95550.94,11167.7146,2100277132.85
2026-01-17,95550.94,95639.45,95021.67,95147.77,4280.80137,538364408.82
2026-01-18,95147.77,95531.12,93615.4,93673.14,6895.17819,810822826.11
2026-01-19,93673.14,93673.14,91910.2,92631.0,14295.52747,1906749298.24
2026-01-20,92630.99,92870.0,87895.98,88427.66,22007.3261,3430827950.31
2026-01-21,88427.66,90574.0,87263.53,89454.73,20617.50372,4213648826.41
2026-01-22,89454.73,90359.99,88515.37,89559.67,10825.50492,2143899739.23
2026-01-23,89559.68,91224.99,88578.36,89600.26,13918.48919,2254080166.25
2026-01-24,89600.26,89957.39,89162.08,89225.34,4226.56737,474658685.05
2026-01-25,89225.34,89319.13,86074.72,86670.36,14426.22019,1730278902.02
2026-01-26,86670.36,88860.0,86509.63,88347.08,17766.51453,2509845961.76
2026-01-27,88347.08,89523.16,87304.33,89250.0,13125.40425,2147188638.9
2026-01-28,89249.99,90600.0,88833.65,89299.99,14332.18502,2461353226.9
2026-01-29,89300.0,89348.0,83383.33,84650.16,30431.38201,3865349822.0
2026-01-30,84650.16,84735.75,81118.0,84260.49,35195.84793,4468762184.41
2026-01-31,84260.5,84270.02,75719.9,78741.09,39491.89133,4182557013.42
2026-02-01,78741.1,79424.0,75700.0,76968.21,25395.48168,3668393771.09
2026-02-02,76968.22,78231.26,76606.39,77439.83,3256.29458,539824302.66
